MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
3.609310682742185,7.099547243542152,2.351006574337426,0.2208650492578394,1656.4883208002325,1.4809830804107404,30.113732041011513,-74.9120272309272
5.390071253159716,9.18417687497526,3.105312386570383,0.19978342761995438,1363.7414866566191,1.6122418964213159,33.97790228925972,-77.94910667774607
4.859175867833961,8.532730115152413,3.4851006143399323,0.2398905831068021,1149.1888726855761,1.5529937996483751,34.44870923904628,-78.4366205151964
4.213160702212227,11.00822780247923,2.8943803544393933,0.22702342671660597,1485.0773455450903,2.006630389254269,34.12891583919126,-78.28509594409698
2.904019876878218,10.877938450514659,2.9520885681832176,0.24701748442754876,1311.3552110730252,2.001373994705242,30.851033490677267,-75.55765366430735
4.042666850381474,8.663019467116982,2.460001925741174,0.23284887911502147,1263.2060607204571,1.2522294149746038,30.815500890693368,-75.6564740367635
4.448759043920451,6.448100483719306,2.5262805074089085,0.19965737895290148,1358.3487818171316,1.851387446153896,31.073112240576588,-75.8607028065062
4.797831926108255,7.229836595506721,3.446026768192745,0.21778733979264095,1559.4196336894554,2.0091426298681876,34.3776440390785,-77.85687433012033
3.0130287664275746,7.750994003364998,2.4865262903738405,0.21235227732042647,1529.374563869453,1.6674916773554058,32.672079239851705,-76.05175552658808
3.3827376565982017,10.226491690691814,2.592703007881383,0.23315470729823057,1014.7564449012064,1.174727603542955,34.08450008921139,-77.90299050393321
3.4579016127816518,8.663019467116982,2.7106928492859517,0.22161490636248415,1468.1288446209865,1.5511953505937095,34.38652718907447,-77.52747308859985
3.8409134420391564,9.835623634798106,2.5220510377999665,0.20844777374562892,1093.7210514794178,1.6673171253104002,34.12891583919126,-78.0940432240151
4.8308307361400145,7.6207046514004295,2.7070835841506264,0.2191091660432166,1816.7286931735787,1.6863927834327268,30.575655840802106,-75.32707279524301
3.1850268375190334,10.74764909855009,2.4711332070256073,0.22611537268176748,1203.8863074860933,1.808179259807947,34.164448439175146,-78.10721927367592
3.5333476100764845,10.74764909855009,2.1877981421607324,0.21156181785837172,1275.9174364135351,2.025729865428868,29.64292509122495,-74.74732661016695
3.783894130687984,8.011572707294137,2.1942042684680856,0.24595824543383696,1485.0773455450903,1.5817769898603151,30.735552540729618,-75.26778057176932
4.172593789025036,11.268806506408367,2.6844950740671805,0.23039795428407428,1378.3788283637998,1.3115327105967713,30.424642290870565,-75.20190032346522
4.179926857920982,7.49041529943586,2.752826967022556,0.21762896028895323,2094.452992407191,1.7554254617863576,34.17333158917112,-77.60652938656477
4.887238958416524,5.796653723896459,3.143199608099089,0.2234144738784549,1963.1021102453853,1.4842606308650292,34.999464538796595,-77.44182876580453
4.2759148494948445,6.969257891577583,3.1330393994500145,0.20807176305263675,1210.8197851368632,1.7342203159120868,35.043880288776464,-77.54064913826068
4.544700028642415,9.575044930868968,2.7049188391574117,0.2029512922334343,1262.435674314816,1.69724665825654,30.77108514071351,-75.56424168913776
4.998316149449352,9.835623634798106,3.1109366579344946,0.21344798648841734,1456.5730485363702,1.7675700038828788,30.68225364075378,-75.41271711803834
3.473319860203898,9.575044930868968,2.6415314359820203,0.21906087081311146,1299.0290285827678,1.6401062052879534,33.231717689598,-76.38774479293897
3.975212017909148,10.096202338727243,2.9055328633301465,0.20374325838680427,1194.6416706184002,1.80919688750363,34.26216308913085,-78.33780014274025
3.179621049550868,7.881283355329567,2.489097851376826,0.22249003166522166,1452.3359233053443,1.5721929907709469,32.08579134011749,-76.02540342726644
3.422552460155039,7.099547243542152,2.8473909074513144,0.21666927739002145,1465.8176854040632,2.3480791684708264,32.920807439738944,-76.20328009768751
3.8514899837160024,8.663019467116982,1.6453854323636992,0.2213356999005219,1844.0774105738374,1.4107116892775338,33.8535381893161,-78.05451507503263
3.8621135322447446,6.5783898356838755,1.8925442561420691,0.2095658648487993,1683.4518449976706,1.8033967022408073,30.691136790749756,-75.54447761464654
4.998222135745558,5.536075019967321,3.2791868065606127,0.21927967806486712,2120.646130198988,1.7906136429140644,31.29519099047591,-75.68282613608514
3.6280194097972274,9.18417687497526,2.113399720727607,0.20223515262666358,1405.342352561238,2.280568885561304,30.806617740697398,-75.44565724219039
3.413527144590797,6.708679187648444,2.8605831276212554,0.24506801987839605,1428.839137933291,1.5802695553818555,33.88018763930401,-76.65785381098577
5.209658955578678,7.229836595506721,3.190702694488333,0.2061598158235381,1369.9045779017479,1.5331872818270753,29.97160164107595,-74.72097451084532
3.8823734854123915,6.057232427825598,2.667410340299732,0.24018470097173122,1865.2630367289673,1.90612572166576,30.744435690725588,-75.07013982685703
3.190996707709964,10.356781042656383,2.3283105818617824,0.20608306187477668,1418.0537282543157,1.8840485566679548,34.34211143909461,-77.49453296444781
3.0755948863026035,9.835623634798106,2.4046528150657642,0.212056012609768,1357.5783954114904,1.592903649057359,32.041375590137626,-76.03857947692727
3.3962286230926675,7.099547243542152,2.7698851822155817,0.2094265315123223,1353.3412701804643,1.2909852353565685,35.01723083878854,-77.44182876580453
4.008774910163671,9.835623634798106,2.966224618328605,0.21295240327278595,1218.523649193274,1.7601919419541847,30.68225364075378,-75.3204847704126
3.2827070757611905,6.969257891577583,2.5998432967912635,0.21625107471156757,1462.7361397814989,1.603037784654306,36.5717820880838,-78.1665114971496
2.8441331475613234,11.399095858372936,1.9847698223179076,0.2386326244464129,1429.2243311361115,1.644307589098956,34.350994589090575,-77.52088506376946
4.180866994958925,6.838968539613013,3.1571634431946767,0.22956291807775775,1310.9700178702046,1.8074006535972127,30.637837890773916,-74.76709068465819
4.8898713421227615,7.099547243542152,3.0430590460552875,0.20899283351910378,1923.0420171520489,1.8836996181110792,33.702524639384556,-77.83711025562911
3.6746502068791425,6.5783898356838755,1.9025350870340025,0.2277441489992625,1591.775862726381,1.3987085625967637,30.975397590620883,-75.59718181328981
4.336553688442094,7.229836595506721,2.347269307929068,0.2229762258921094,1230.8498316835314,1.8533120265996688,33.83577188932415,-77.90299050393321
4.218237442217114,9.705334282833537,2.790987217860941,0.2048355239737941,1501.2554600635533,1.631212581327791,34.102266389203336,-78.08086717435427
3.7401777584236884,9.965912986762675,2.377782963260154,0.21255046819583248,1242.7908209709683,1.6097265070077487,31.97919354016582,-77.11901554911447
5.645271452109028,11.00822780247923,3.4221135651646453,0.21459708960348134,1273.9914703994323,1.6686343351031374,30.868799790669208,-75.61035786295064
4.180255905884263,6.969257891577583,2.0931253430191563,0.21854312587790578,1411.890637009187,1.2766889486514468,30.584538990798077,-75.3863650187167
4.310276858231618,8.532730115152413,3.043883177175005,0.20934412246831732,1338.318735270463,1.8410345306524953,31.410671940423555,-76.98725505250626
3.745066471020986,6.317811131754737,2.5450224167512787,0.22624700972532,1639.154626673308,1.560738272203935,30.88656609066116,-74.8527350074535
2.759379793590867,10.226491690691814,1.9523959027578148,0.2218161039766293,1538.2340075343254,2.3245747418213973,30.806617740697398,-75.5181255153249
3.9565032908541053,9.575044930868968,2.8857866560191807,0.19623256298148403,1157.663123147628,1.431892009973576,29.76728919116857,-74.83297093296228
3.6618173363112363,10.487070394620952,2.241578244482254,0.2093098666378952,1431.9206835558555,2.203881757029728,30.788851440705457,-75.47859736634243
3.3425938050780855,8.923598171046121,2.2108046555364247,0.210269646132168,1384.156726406108,1.386494347363809,34.102266389203336,-78.04792705020223
3.9467258656595106,11.920253266231214,2.235997271195026,0.2148372337697606,1403.416386547135,1.3144859227083134,34.182214739167094,-78.27191989443617
3.9259018302690984,9.314466226939828,1.9368899850591053,0.2190937825562464,2018.5699314515439,1.1965744518706547,30.859916640673237,-75.68282613608514
3.9647294899360968,9.444755578904397,2.424186288542989,0.22115778686118218,1335.6223828507193,1.6702860167689966,30.859916640673237,-75.62353391261145
3.6633215555719434,6.057232427825598,2.583731762471582,0.24775797081783624,1855.248013455633,2.0475697174979905,31.04646279058867,-75.64988601193309
3.37032784769737,10.487070394620952,2.684530600547582,0.2155429843121944,1371.0601575102094,2.1694001344885523,30.735552540729618,-75.5181255153249
4.985624299437138,7.881283355329567,3.4745016524825356,0.2024588780448105,1130.69959895019,1.5230919153987512,34.350994589090575,-77.5604132127519
3.2335379086768326,6.708679187648444,2.4919632228153956,0.22654209869385664,2040.1407508094942,1.276487772995094,30.62007159078197,-74.68803438669326
3.882890560783259,6.5783898356838755,2.0954486694789543,0.24407953451639797,1180.0043289112195,1.4551863171126913,34.2799293891228,-78.0347510005414
3.343957003783101,9.444755578904397,2.2368347965646156,0.22356061833952204,1677.6739469553625,2.348831763027588,30.806617740697398,-75.4522452670208
3.2407299570170873,9.965912986762675,2.504147732456206,0.2345190187389099,1456.9582417391907,2.066940456080486,30.762201990717536,-75.53788958981612
3.095807832618353,10.487070394620952,2.179274288148469,0.20250731120806018,1247.4131394048147,1.4907910553594943,34.92839933882881,-77.61970543622559
3.3509140178638708,9.575044930868968,2.5124847059756905,0.2201152561979296,1315.9775295068716,1.934151254362873,33.39161438952551,-76.86208258072848
3.7737406506782123,10.74764909855009,2.184171996863821,0.21335776214806607,1421.13527387688,1.6371904863444584,30.868799790669208,-75.44565724219039
4.4719804287576155,11.138517154443798,2.758549009351694,0.212722889829197,1186.5526133591688,1.486434305501434,33.986785439255684,-78.19945162130165
3.732327614156874,11.399095858372936,2.5580466750376054,0.21539647464353395,1215.0569103678893,1.514136575844411,30.93098184064102,-75.54447761464654
3.0091271977201157,7.099547243542152,2.8604658153659486,0.24684139252947712,1296.7178693658445,1.6426684254748711,36.012143638337506,-77.65923358520806
2.9462790367337037,8.923598171046121,2.279084324952692,0.23163221482095064,1542.085939562531,2.1722066387232077,33.24060083959397,-76.51291726471676
4.536097774745247,5.66636437193189,3.179032786033419,0.22474031077464351,1192.330511401477,1.8357780349002384,33.3294323395537,-76.45362504124307
5.055758522467599,7.099547243542152,3.789845915127116,0.20243702849747977,1126.0772805163435,1.7488098078493126,34.61748908896976,-78.0347510005414
3.662616452793487,9.314466226939828,2.2652155742335576,0.21240258642223642,1493.5515960071425,1.915116477896006,30.89544924065713,-75.43906921735997
3.793248494215505,6.187521779790167,2.1124527169392113,0.22035352195748434,1534.7672687089407,1.6429604933822743,30.611188440785995,-75.30072069592137
5.091765771020771,8.402440763187844,3.332480032509874,0.20958753035653452,1614.1170684899726,1.9501343978004615,31.073112240576588,-75.84752675684538
4.138654841955336,11.399095858372936,2.6522989192470643,0.21795779375066304,1147.648099874294,1.3582366185965051,34.20886418915501,-78.12698334816713
4.131885855282155,9.705334282833537,2.4356894875870063,0.1994983963232101,1560.1900200950965,2.1278297185895116,34.11114953919931,-78.29168396892737
4.896405294536457,7.099547243542152,2.22841880670054,0.22141336035420198,1826.743716446913,1.287219808435404,30.87768294066518,-75.64329798710267
3.622660628680959,9.705334282833537,2.5558439807157765,0.21983812867229707,1540.9303599540692,2.396905297739811,30.868799790669208,-75.3797769938863
5.242939806721819,8.923598171046121,2.7933759380022947,0.22671027683453368,995.8819779629997,1.6674726611163566,33.48932903948121,-77.99522285155895
4.680455816921218,11.529385210337505,2.8902257319397386,0.20689496042572564,1464.6621057956015,1.6591572090579196,30.922098690645047,-75.42589316769916
3.750566272692946,6.5783898356838755,2.307834202781376,0.21782184936398988,1521.2855066102215,2.4288675200938585,33.84465503932012,-77.13877962360569
5.091342709353698,7.750994003364998,3.173632615087576,0.21792978252543171,1091.4098922624946,1.8378317056227982,31.20635949051618,-75.9331710796407
4.344215805301319,7.6207046514004295,2.811553545271075,0.21389616609211878,1343.3262469071303,1.8457930135537601,30.708903090741696,-75.37318896905587
3.6734280287298184,10.877938450514659,2.1541048296596483,0.2095721292756073,1352.5708837748234,1.3873172124255129,30.637837890773916,-75.44565724219039
3.1257511972768004,10.226491690691814,1.9871529244833517,0.20998979739567766,1956.5538257974363,2.0110936753297346,33.933486539279855,-77.23101197123141
3.250507382211682,9.18417687497526,2.268998840418103,0.2303784921573132,1400.7200341273913,2.4262999072226363,30.88656609066116,-75.41271711803834
3.1254691561654178,7.881283355329567,2.4886660409483077,0.21160558300442298,1958.479791811539,2.1829377933551384,34.83956783886909,-77.60652938656477
4.853158990791133,7.881283355329567,3.440989479601834,0.2174886057280381,1342.5558605014892,1.6752883353656547,31.463970840399394,-76.98066702767585
3.4821571483605513,6.187521779790167,2.197210196891609,0.21737346656386045,1605.2576248251,1.4354393622147112,34.97281508880867,-77.5604132127519
3.7643862871506903,9.444755578904397,2.2176820269204813,0.230797131461408,1682.6814585920295,1.6295533787055354,33.924603389283874,-78.14015939782796
4.120369176567367,11.00822780247923,2.930222225989946,0.2197195803385546,1387.623465231493,1.6433959394952957,34.102266389203336,-78.07427914952386
4.014838794058397,10.096202338727243,2.70650314540538,0.21765585782734853,1264.7468335317394,1.5334007963821266,34.33322828909863,-78.19286359647124
4.295140651920756,7.881283355329567,2.9694767911212314,0.2204749376833531,1762.0312583730615,1.7646512136132642,29.74952289117663,-74.6419182128804
3.912645898034118,8.79330881908155,2.110851829582637,0.21518885433736934,1480.0698339084233,1.5374146681120775,30.71778624073767,-75.58400576362898
5.3830202253751525,10.877938450514659,3.825097257548433,0.2296464778793407,1246.6427529991738,1.6091652500501639,31.2330089405041,-76.49315319022553
3.370844923068238,8.663019467116982,1.9848559662861214,0.21954263063934543,1251.6502646358408,1.4841637908894931,29.76728919116857,-74.8461469826231
2.692301015933716,8.923598171046121,2.514493976180267,0.23864999469807724,1284.391686875587,1.8990702073122903,34.875100438852975,-77.63946951071682
3.6520399111166415,6.708679187648444,1.9340098759218716,0.2094126927362283,1356.0376226002081,1.839667096972152,30.62007159078197,-75.35342489456465
4.038859295377811,7.360125947471291,2.658756045229336,0.21892860306778852,1718.1192332515195,1.3968043900709672,33.533744789461075,-78.01498692605018
3.8309949962888696,10.226491690691814,2.705694334973471,0.21611872949047456,1544.7822919822747,1.8269860989262754,30.89544924065713,-75.10966797583949
3.1588910278642506,9.705334282833537,1.9698228066886718,0.22052935118996056,2083.282389525395,2.2765343543152072,30.75331884072156,-75.47859736634243
3.1656600145374316,9.18417687497526,1.505020790396019,0.22574923029393865,2149.5356204105287,1.8371769488443204,30.88656609066116,-75.55765366430735
3.9099195006240874,10.877938450514659,2.4712160256022386,0.22834805386558205,1279.38417523892,1.5267167222281457,30.975397590620883,-75.57741773879859
3.7924023708813577,8.272151411223275,2.106704793644103,0.20326659491744575,1303.2661538137936,1.4108793775656268,30.602305290790024,-75.2480164972781
3.1465282258153153,9.705334282833537,2.5961328346995733,0.22262841738457587,1919.9604715294845,2.153401268833894,34.937282488824785,-77.63288148588641
3.4844604841035087,7.6207046514004295,2.4776961566798543,0.1990376402510375,1452.7211165081646,2.1171815444520683,32.8053264897913,-76.25598429633078
3.875792526146799,6.969257891577583,2.8292654817035783,0.22225902822071858,1557.1084744725322,1.7060262388880743,35.55910298854289,-77.2903041947051
4.453130681146881,9.05388752301069,2.653515983157012,0.20152689267701346,1140.7146222235242,2.0003416651152435,30.655604190765857,-75.32707279524301
3.2407299570170873,10.74764909855009,1.9758829292705167,0.20810984728004486,1388.7790448399544,2.145416205685685,29.67845769120885,-74.78685475914942
4.289546836545001,9.705334282833537,2.7032041112139207,0.21055323740423612,1651.4808091635655,2.017052016580074,30.975397590620883,-76.1373998493834
3.0984872231764875,7.229836595506721,2.3144470545885336,0.20983355401351847,1133.7811445727543,1.1418997806076396,30.140381490999435,-74.87249908194474
5.05622859098657,6.969257891577583,3.5607785448566416,0.20784036328690494,1448.8691844799594,1.9678168648013872,34.38652718907447,-77.92275457842445
3.66919741205908,10.617359746585521,2.250535386662956,0.21401037760715044,1319.4442683322566,1.623946696236287,30.84215034068129,-75.63012193744186
4.23962555983029,11.920253266231214,2.17346818469084,0.21400172905662698,1390.3198176512367,1.8374223087044015,34.15556528917917,-78.26533186960575
4.139030896770513,10.74764909855009,2.645022259011136,0.22052631204665574,1433.076263164317,1.673876693761156,34.164448439175146,-78.31803606824903
4.1074422922956675,8.923598171046121,2.4618379897530653,0.2314872155374002,1231.6202180891726,1.4823445633425036,33.960135989267776,-78.17309952198
3.954858051037707,11.00822780247923,2.4612819325811284,0.22662162390691765,1362.5859070481574,2.1966054729792908,30.815500890693368,-75.57741773879859
5.279605151201551,9.575044930868968,3.3352530735490356,0.21488675387344475,1266.672799545842,1.730771337368623,34.413176639062385,-78.35756421723148
4.196426262936862,8.923598171046121,3.3215344230703905,0.22885893500631868,1358.7339750199521,1.7796749543165085,34.83956783886909,-77.5604132127519
4.761166581628523,9.444755578904397,2.6579149419367347,0.19488163711008114,1295.5622897573828,1.9407054750236397,30.628954740777946,-75.36001291939506
3.622660628680959,10.226491690691814,2.3586062006039064,0.20270224627325506,1351.8004973691823,1.892275702416925,30.762201990717536,-75.53788958981612
4.90087094546668,6.969257891577583,2.861144070708701,0.2046266052501785,1748.164303071522,1.7571488019330899,29.660691391216897,-74.7077984611845
3.2647504583365015,9.05388752301069,2.404977373191225,0.21840632792683579,1187.32299976481,1.5982198513124484,34.19109788916307,-77.23101197123141
4.393855040904649,11.00822780247923,2.779799249754332,0.21265505334340712,1302.8809606109733,1.5673003380456811,30.824384040689345,-75.5905937884594
3.9431533449153315,9.705334282833537,2.4633464382003907,0.21911883656760484,1373.7565099299532,1.7489730075662573,34.075616939215415,-78.04133902537181
3.8733481698481502,9.835623634798106,2.625197080718847,0.2069430571193717,1256.2725830696872,1.8579061863734498,31.01981334060075,-75.7223542850676
4.170572494393461,9.965912986762675,3.1712054392455733,0.22280867887307862,1446.9432184658565,1.5079984255148675,30.975397590620883,-75.74870638438922
4.601531312586,8.141862059258706,2.780137803522765,0.22067751452530596,1927.279142383075,1.709459325763593,33.960135989267776,-77.96887075223731
2.955586393409328,9.575044930868968,1.8265010383072453,0.22065125867320914,1193.4860910099387,2.108979785576712,30.549006390814185,-74.17416844992131
4.151487712523243,9.835623634798106,2.817764227754575,0.20934889381612617,1391.4753972596982,2.0210993555877277,30.9043323906531,-75.30730872075179
5.675543864730756,11.268806506408367,3.0050335407632454,0.21436868579099433,1422.6760466881624,1.436154895901939,30.611188440785995,-75.43248119252956
3.0252975547727154,7.6207046514004295,2.29684788316545,0.24038969221092424,972.3851925909465,1.4907910553594943,33.45379643949732,-75.28754464626056
4.172452768469346,9.05388752301069,3.0552701473181987,0.21538076102937978,1481.225413516885,1.8572681086270915,33.26725028958189,-77.75146593283378
3.865027957062365,11.659674562302076,3.2454363448349146,0.24188221269403717,1294.406710148921,1.5648736414766928,29.70510714119676,-74.77367870948859
4.001629868675313,8.402440763187844,2.3244827025070487,0.19213790821626728,1068.298300093262,1.7328036817643364,33.55151108945302,-77.57358926241272
3.9027744591357294,6.317811131754737,2.652078565594069,0.21034326234316597,1900.3156181856368,1.6390663968892214,34.182214739167094,-77.24418802089224
3.7630230884456752,8.402440763187844,2.8049800117798807,0.2152588743466164,1825.5881368384512,2.135744207016876,29.68734084120482,-74.72756253567573
4.278782267460567,10.096202338727243,2.8506957208033126,0.21890404795300927,1316.7479159125128,1.551784399572057,34.33322828909863,-78.19286359647124
3.876074567258181,5.796653723896459,2.883584799135234,0.22486360250996965,1917.2641191097407,1.7634384370227334,31.837063140230256,-75.34024884490383
4.847659189119173,9.314466226939828,2.711260249584802,0.22675753018497338,1411.5054438063667,1.7148019470238012,33.77358983935234,-77.97545877706771
3.15259210971004,6.448100483719306,2.014902764313195,0.2225165320139458,2052.4669332997514,1.7870601718872636,30.646721040769886,-75.54447761464654
4.358552895129932,9.705334282833537,2.857668792453949,0.20818187614492548,1523.2114726243242,1.810409422749484,30.922098690645047,-75.28754464626056
4.321229454723642,11.268806506408367,2.38233376482589,0.20272935481582322,1367.5934186848247,1.8577232331081224,30.797734590701427,-75.55765366430735
4.660571918568747,11.138517154443798,3.060763307126162,0.24910087954984084,1280.154561644561,1.6109384873416164,33.595926839432884,-78.06110309986305
3.9038556167293628,9.705334282833537,2.6310199660198985,0.21613904720621754,1216.982876381992,1.3649284488780364,34.644138538957684,-78.29168396892737
3.7539977728814335,7.229836595506721,2.730540273193053,0.22591525289678774,1440.780127220728,1.5453791552759684,29.82058809114441,-74.83297093296228
4.086195195238182,6.838968539613013,2.9430330444497734,0.2185110978349386,1498.5591076438095,1.6874358342969167,34.39541033907044,-77.83711025562911
3.6618173363112363,8.663019467116982,1.845818154369937,0.2090525994789966,1566.7383045430458,1.5900078663169122,30.851033490677267,-75.62353391261145
3.263575287039074,11.268806506408367,2.5083163650143887,0.22615610204527983,1366.437839076363,1.667949954200283,34.39541033907044,-77.86346235495076
3.8479174629718234,11.00822780247923,2.3638349675975743,0.19407580948015005,1387.2382720286723,2.34686736367604,30.735552540729618,-75.49177341600326
4.753974533288268,8.532730115152413,3.0182129086455354,0.20117823368111346,1288.628812106613,1.6124752001302498,29.811704941148438,-74.83297093296228
5.389648191492642,5.66636437193189,3.667477732934323,0.21015098453679776,2154.9283252500163,1.9786785994065936,32.01472614014971,-76.07810762590971
3.6547193016747754,10.74764909855009,2.6992594825796523,0.21045889015941618,1388.7790448399544,1.7278821365322519,30.77996829070948,-75.55765366430735
3.6435786777751646,9.835623634798106,2.077853912154661,0.21583587919345965,1419.2093078627775,1.2914757900446143,29.73175659118468,-74.79344278397983
4.827540256507218,8.272151411223275,3.1798219071721676,0.20724911049541786,1980.0506111694895,1.6055638285564453,34.95504878881673,-77.56700123758232
4.931472406051688,7.099547243542152,2.457591657125474,0.2086829071169879,1543.2415191709927,2.26578956025131,33.77358983935234,-77.86346235495076
3.6552833838975407,10.877938450514659,2.721174166003322,0.21400316717113751,1263.2060607204571,1.6076278842278395,34.34211143909461,-78.21262767096248
2.7615421087781327,9.965912986762675,2.1289045705000467,0.22077053068425884,1491.240436790219,2.3213840733076387,29.67845769120885,-74.77367870948859
3.5120535061671014,7.750994003364998,2.1098819871468097,0.21331497834796403,1494.707175615604,1.793128533563138,30.797734590701427,-75.41271711803834
4.444246386138331,8.663019467116982,2.9015898464240895,0.21306948480747886,2052.4669332997514,1.7709760694039374,33.96901913926374,-77.94251865291568
4.761918691258877,9.705334282833537,2.7608450420020745,0.20720885463688946,1433.4614563671375,1.8367143290710841,30.75331884072156,-75.36660094422547
4.124975848053283,7.49041529943586,1.7859107788941242,0.20085918164494862,1393.401363273801,1.3149683843080093,33.88018763930401,-78.08086717435427
3.9447985847317293,6.448100483719306,3.3587618743985947,0.2328510605468178,1361.430327439696,1.8951612881697573,36.722795638015334,-78.21262767096248
3.1209564983832974,11.920253266231214,2.327525637670505,0.21269514546871662,1321.7554275491798,1.4201343797048582,34.26216308913085,-78.17309952198
3.4517437151831327,10.226491690691814,1.8551001784308663,0.19643957052794783,1075.6169709468522,2.014720173318509,30.84215034068129,-75.47200934151203
2.99742249159774,10.617359746585521,1.8703825571485129,0.21308150982306087,1849.0849222105044,2.0044571030301213,30.851033490677267,-75.55106563947695
5.109581367889769,9.314466226939828,3.2395925861293158,0.21365642295852114,1342.9410537043098,1.5611437333391396,34.31546198910669,-78.31803606824903
3.740929868054042,7.229836595506721,2.567378219877937,0.22335965080104528,1419.2093078627775,1.5477167023760978,29.82058809114441,-74.58921401423713
3.5232411369186094,9.575044930868968,2.2413161788649796,0.2106400105787403,1644.162138309975,1.591265204851507,34.61748908896976,-78.01498692605018
3.265079506299781,7.229836595506721,2.732386282813403,0.24063568169795574,1660.7254460312586,1.954587726501686,30.220329840963192,-74.66168228737163
3.401164342541862,10.226491690691814,2.3155914997623603,0.2221650797804103,1414.9721826317514,1.2433873801109585,29.713990291192736,-74.81320685847106
2.659631253865238,10.74764909855009,1.9268350073820033,0.21792978252543171,1327.1481323886674,1.7040817323826345,33.24948398958994,-76.5392693640384
5.366285786099788,6.969257891577583,3.1503450914368694,0.21726668042995523,1379.149214769441,1.9335845273742793,33.889070789299986,-77.90957852876362
5.085513859718458,8.923598171046121,3.3470525367873054,0.2198506584928446,1351.4153041663617,1.4786745595603008,34.26216308913085,-78.00839890121976
3.7499551836182836,10.74764909855009,2.147672496471947,0.19881044063152842,1144.1813610489091,1.7137414526722017,33.91572023928791,-78.12698334816713
